system,pid,parentpid,priority,prioritystr,sessionid,ownersid,ownername,ownerdomain,cmdline,threadinjected,path,name,size,attrhex,attrstr,created,accessed,modified,companyname,filedescription,fileversion,internalname,legalcopyright,originalfilename,productname,productversion,cert_exists,cert_verified,cert_result,cert_comment,cert_signer,cert_type,md5,sha1,sha256,Machine,MachineStr,NumberOfSections,TimeDateStamp,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,CharacteristicsStr,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,MemAddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubSystemVersion,MinorSubSystemVersion,Win32VersionValue,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,SubsystemStr,DllCharacteristics,DllCharacteristicsStr,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,peid,importcount,exportcount,anomalies,CodeEntropy
"CrowdResponse","0","","","","","","","","","error","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CrowdResponse","4","0","0","0","0","","","","","error","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CrowdResponse","3276","13872","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","""C:\Program Files\VMware\VMware Tools\vmtoolsd.exe"" -n vmusr","FALSE","C:\Program Files\VMware\VMware Tools\","vmtoolsd.exe","99032","0x20","ARCHIVE","2020-03-30T15:46:06Z","2023-10-06T17:45:11Z","2020-03-30T15:46:06Z","VMware, Inc.","VMware Tools Core Service","11.0.6.19689","vmtoolsd","Copyright &#169; 1998-2020 VMware, Inc.","vmtoolsd.exe","VMware Tools","11.0.6 build-15940789","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","VMware, Inc.","Embedded","aca121d48147ff717bcd1da7871a5a76","aacea26a6d13b823f692b61efdfe8d762bf14380","da7e37ce59685964a3876ef1747964de1caabd13b3691b6a1d5ebed1d19c19ad","0x8664","AMD64","6","2020-03-30T22:13:19Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xf","0x8a00","0xb800","0x0","0x7980","0x140007980","0x1000","","0x140000000","0x1000","0x200","0x6","0x0","0x0","0x0","0x0","0x0","0x0","0x18000","0x400","0x22ae8","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x100000","0x1000","0x0","Unknown: 4883ec28e8230700004883c428e96afeffffcccc40534883","272","","not_microsoft|non_standard_build|contain_eof_data","73.981008"
"CrowdResponse","12064","13872","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","""C:\Users\Velma\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" /background","FALSE","C:\Users\Velma\AppData\Local\Microsoft\OneDrive\","OneDrive.exe","2588080","0x20","ARCHIVE","2023-09-04T13:28:00Z","2023-10-06T17:45:09Z","2023-10-06T17:18:41Z","Microsoft Corporation","Microsoft OneDrive","23.194.0917.0001","Client Application","&#169; Microsoft Corporation. All rights reserved.","OneDrive.exe","Microsoft OneDrive","23.194.0917.0001","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","d1a299c8b199ed6565914a4550290d43","dcd365abe821f60327eb828b2c9943fa709c5dde","0f32674b99f442c22f85cbecd3283ef83ba3724ec18694e138a4f2b943adf4f3","0x8664","AMD64","7","1919-10-27T13:19:11Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x21","0xa0000","0x1d8000","0x0","0x706c0","0x1400706c0","0x1000","","0x140000000","0x1000","0x200","0x6","0x0","0x0","0x0","0x0","0x0","0x0","0x27c000","0x400","0x27a967","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x100000","0x1000","0x0","Unknown: 4883ec28e8330c00004883c428e97afeffffcccc488bc44c","316","","non_standard_build|contain_eof_data","81.117618"
"CrowdResponse","1612","13872","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","""C:\Users\Velma\AppData\Roaming\Spotify\Spotify.exe"" --autostart --minimized","FALSE","C:\Users\Velma\AppData\Roaming\Spotify\","Spotify.exe","28771192","0x20","ARCHIVE","2023-09-04T13:34:54Z","2023-10-06T17:45:09Z","2023-09-04T13:34:54Z","Spotify Ltd","Spotify","1.2.19.941","Spotify","Copyright (c) 2023, Spotify Ltd","Spotify.exe","Spotify","1.2.19.941","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Spotify AB","Embedded","0c2b08855949a8db4029d1fbcb024c29","67cdf4d35eec36019d324edfe91a5ad584ad7ccd","2b57d3888018bc39cc27f6fb27ee68b56a0e759062f7f2a5ae36aabd864bb61a","0x8664","AMD64","6","2023-08-28T12:44:43Z","0","0xf0","0x23","RELOCS_STRIPPED|EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x24","0x1043e00","0xb5e600","0x0","0x79218","0x140079218","0x1000","","0x140000000","0x1000","0x200","0x6","0x0","0x0","0x0","0x0","0x0","0x0","0x1ba5000","0x400","0x1b8026a","0x2","WINDOWS_GUI","0x8120","NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x100000","0x1000","0x0","Unknown: 4883ec28e85b0200004883c428e97afeffffcccc4883ec28","605","2","not_microsoft|non_standard_build|contain_eof_data","80.092441"
"CrowdResponse","11348","1612","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","C:\Users\Velma\AppData\Roaming\Spotify\Spotify.exe --type=crashpad-handler /prefetch:7 --max-uploads=5 --max-db-size=20 --max-db-age=5 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\Velma\AppData\Local\Spotify\User Data\Crashpad"" ""--metrics-dir=C:\Users\Velma\AppData\Local\Spotify\User Data"" --url=https://crashdump.spotify.com:443/ --annotation=platform=win64 --annotation=product=spotify --annotation=version=1.2.19.941 --initial-client-data=0x438,0x43c,0x440,0x434,0x444,0x7ff8fbb04ca0,0x7ff8fbb04cb0,0x7ff8fbb04cc0","FALSE","C:\Users\Velma\AppData\Roaming\Spotify\","Spotify.exe","28771192","0x20","ARCHIVE","2023-09-04T13:34:54Z","2023-10-06T17:45:14Z","2023-09-04T13:34:54Z","Spotify Ltd","Spotify","1.2.19.941","Spotify","Copyright (c) 2023, Spotify Ltd","Spotify.exe","Spotify","1.2.19.941","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Spotify AB","Embedded","0c2b08855949a8db4029d1fbcb024c29","67cdf4d35eec36019d324edfe91a5ad584ad7ccd","2b57d3888018bc39cc27f6fb27ee68b56a0e759062f7f2a5ae36aabd864bb61a","0x8664","AMD64","6","2023-08-28T12:44:43Z","0","0xf0","0x23","RELOCS_STRIPPED|EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x24","0x1043e00","0xb5e600","0x0","0x79218","0x140079218","0x1000","","0x140000000","0x1000","0x200","0x6","0x0","0x0","0x0","0x0","0x0","0x0","0x1ba5000","0x400","0x1b8026a","0x2","WINDOWS_GUI","0x8120","NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x100000","0x1000","0x0","Unknown: 4883ec28e85b0200004883c428e97afeffffcccc4883ec28","605","2","not_microsoft|non_standard_build|contain_eof_data","80.092441"
"CrowdResponse","10460","1612","32768","ABOVE_NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","""C:\Users\Velma\AppData\Roaming\Spotify\Spotify.exe"" --type=gpu-process --log-severity=disable --user-agent-product=""Chrome/113.0.5672.128 Spotify/1.2.19.941"" --lang=en-GB --user-data-dir=""C:\Users\Velma\AppData\Local\Spotify\User Data"" --gpu-preferences=WAAAAAAAAADgAAAMAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGAAAAAAAAAAYAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --log-file=""C:\Users\Velma\AppData\Roaming\Spotify\debug.log"" --mojo-platform-channel-handle=1824 --field-trial-handle=1828,i,17751858350051589347,2169975814828165309,262144 --disable-features=BackForwardCache,CalculateNativeWinOcclusion /prefetch:2","FALSE","C:\Users\Velma\AppData\Roaming\Spotify\","Spotify.exe","28771192","0x20","ARCHIVE","2023-09-04T13:34:54Z","2023-10-06T17:45:15Z","2023-09-04T13:34:54Z","Spotify Ltd","Spotify","1.2.19.941","Spotify","Copyright (c) 2023, Spotify Ltd","Spotify.exe","Spotify","1.2.19.941","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Spotify AB","Embedded","0c2b08855949a8db4029d1fbcb024c29","67cdf4d35eec36019d324edfe91a5ad584ad7ccd","2b57d3888018bc39cc27f6fb27ee68b56a0e759062f7f2a5ae36aabd864bb61a","0x8664","AMD64","6","2023-08-28T12:44:43Z","0","0xf0","0x23","RELOCS_STRIPPED|EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x24","0x1043e00","0xb5e600","0x0","0x79218","0x140079218","0x1000","","0x140000000","0x1000","0x200","0x6","0x0","0x0","0x0","0x0","0x0","0x0","0x1ba5000","0x400","0x1b8026a","0x2","WINDOWS_GUI","0x8120","NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x100000","0x1000","0x0","Unknown: 4883ec28e85b0200004883c428e97afeffffcccc4883ec28","605","2","not_microsoft|non_standard_build|contain_eof_data","80.092441"
"CrowdResponse","6284","1612","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","""C:\Users\Velma\AppData\Roaming\Spotify\Spotify.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --log-severity=disable --user-agent-product=""Chrome/113.0.5672.128 Spotify/1.2.19.941"" --lang=en-GB --user-data-dir=""C:\Users\Velma\AppData\Local\Spotify\User Data"" --log-file=""C:\Users\Velma\AppData\Roaming\Spotify\debug.log"" --mojo-platform-channel-handle=3124 --field-trial-handle=1828,i,17751858350051589347,2169975814828165309,262144 --disable-features=BackForwardCache,CalculateNativeWinOcclusion /prefetch:8","FALSE","C:\Users\Velma\AppData\Roaming\Spotify\","Spotify.exe","28771192","0x20","ARCHIVE","2023-09-04T13:34:54Z","2023-10-06T17:45:15Z","2023-09-04T13:34:54Z","Spotify Ltd","Spotify","1.2.19.941","Spotify","Copyright (c) 2023, Spotify Ltd","Spotify.exe","Spotify","1.2.19.941","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Spotify AB","Embedded","0c2b08855949a8db4029d1fbcb024c29","67cdf4d35eec36019d324edfe91a5ad584ad7ccd","2b57d3888018bc39cc27f6fb27ee68b56a0e759062f7f2a5ae36aabd864bb61a","0x8664","AMD64","6","2023-08-28T12:44:43Z","0","0xf0","0x23","RELOCS_STRIPPED|EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x24","0x1043e00","0xb5e600","0x0","0x79218","0x140079218","0x1000","","0x140000000","0x1000","0x200","0x6","0x0","0x0","0x0","0x0","0x0","0x0","0x1ba5000","0x400","0x1b8026a","0x2","WINDOWS_GUI","0x8120","NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x100000","0x1000","0x0","Unknown: 4883ec28e85b0200004883c428e97afeffffcccc4883ec28","605","2","not_microsoft|non_standard_build|contain_eof_data","80.092441"
"CrowdResponse","7696","1612","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","""C:\Users\Velma\AppData\Roaming\Spotify\Spotify.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --log-severity=disable --user-agent-product=""Chrome/113.0.5672.128 Spotify/1.2.19.941"" --lang=en-GB --user-data-dir=""C:\Users\Velma\AppData\Local\Spotify\User Data"" --log-file=""C:\Users\Velma\AppData\Roaming\Spotify\debug.log"" --mojo-platform-channel-handle=3224 --field-trial-handle=1828,i,17751858350051589347,2169975814828165309,262144 --disable-features=BackForwardCache,CalculateNativeWinOcclusion /prefetch:8","FALSE","C:\Users\Velma\AppData\Roaming\Spotify\","Spotify.exe","28771192","0x20","ARCHIVE","2023-09-04T13:34:54Z","2023-10-06T17:45:16Z","2023-09-04T13:34:54Z","Spotify Ltd","Spotify","1.2.19.941","Spotify","Copyright (c) 2023, Spotify Ltd","Spotify.exe","Spotify","1.2.19.941","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Spotify AB","Embedded","0c2b08855949a8db4029d1fbcb024c29","67cdf4d35eec36019d324edfe91a5ad584ad7ccd","2b57d3888018bc39cc27f6fb27ee68b56a0e759062f7f2a5ae36aabd864bb61a","0x8664","AMD64","6","2023-08-28T12:44:43Z","0","0xf0","0x23","RELOCS_STRIPPED|EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x24","0x1043e00","0xb5e600","0x0","0x79218","0x140079218","0x1000","","0x140000000","0x1000","0x200","0x6","0x0","0x0","0x0","0x0","0x0","0x0","0x1ba5000","0x400","0x1b8026a","0x2","WINDOWS_GUI","0x8120","NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x100000","0x1000","0x0","Unknown: 4883ec28e85b0200004883c428e97afeffffcccc4883ec28","605","2","not_microsoft|non_standard_build|contain_eof_data","80.092441"
"CrowdResponse","8200","624","32","NORMAL_PRIORITY_CLASS","0","S-1-5-18","SYSTEM","NT AUTHORITY","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s DeviceAssociationService","FALSE","C:\Windows\System32\","svchost.exe","51696","0x20","ARCHIVE","2018-09-15T07:28:45Z","2023-10-06T17:45:13Z","2018-09-15T07:28:45Z","Microsoft Corporation","Host Process for Windows Services","10.0.17763.1 (WinBuild.160101.0800)","svchost.exe","&#169; Microsoft Corporation. All rights reserved.","svchost.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows Publisher","Embedded","8a0a29438052faed8a2532da50455756","a1385ce20ad79f55df235effd9780c31442aa234","7fd065bac18c5278777ae44908101cdfed72d26fa741367f0ad4d02020787ab6","0x8664","AMD64","7","1932-04-03T21:00:47Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x5600","0x5200","0x0","0x3910","0x140003910","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x10000","0x400","0x130b8","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x4000","0x100000","0x1000","0x0","Unknown: 4883ec28e8870000004883c428e95effffffcccccccccccc","125","","zero_icons|non_standard_build|contain_eof_data","75.383090"
"CrowdResponse","320","1612","64","IDLE_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","""C:\Users\Velma\AppData\Roaming\Spotify\Spotify.exe"" --type=renderer --log-severity=disable --user-agent-product=""Chrome/113.0.5672.128 Spotify/1.2.19.941"" --disable-spell-checking --user-data-dir=""C:\Users\Velma\AppData\Local\Spotify\User Data"" --first-renderer-process --log-file=""C:\Users\Velma\AppData\Roaming\Spotify\debug.log"" --lang=en-US --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=5 --time-ticks-at-unix-epoch=-1696591757534310 --launch-time-ticks=22101850520 --mojo-platform-channel-handle=3716 --field-trial-handle=1828,i,17751858350051589347,2169975814828165309,262144 --disable-features=BackForwardCache,CalculateNativeWinOcclusion /prefetch:1","FALSE","C:\Users\Velma\AppData\Roaming\Spotify\","Spotify.exe","28771192","0x20","ARCHIVE","2023-09-04T13:34:54Z","2023-10-06T17:45:16Z","2023-09-04T13:34:54Z","Spotify Ltd","Spotify","1.2.19.941","Spotify","Copyright (c) 2023, Spotify Ltd","Spotify.exe","Spotify","1.2.19.941","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Spotify AB","Embedded","0c2b08855949a8db4029d1fbcb024c29","67cdf4d35eec36019d324edfe91a5ad584ad7ccd","2b57d3888018bc39cc27f6fb27ee68b56a0e759062f7f2a5ae36aabd864bb61a","0x8664","AMD64","6","2023-08-28T12:44:43Z","0","0xf0","0x23","RELOCS_STRIPPED|EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0x24","0x1043e00","0xb5e600","0x0","0x79218","0x140079218","0x1000","","0x140000000","0x1000","0x200","0x6","0x0","0x0","0x0","0x0","0x0","0x0","0x1ba5000","0x400","0x1b8026a","0x2","WINDOWS_GUI","0x8120","NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x100000","0x1000","0x0","Unknown: 4883ec28e85b0200004883c428e97afeffffcccc4883ec28","605","2","not_microsoft|non_standard_build|contain_eof_data","80.092441"
"CrowdResponse","11236","776","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","C:\Windows\system32\ApplicationFrameHost.exe -Embedding","FALSE","C:\Windows\System32\","ApplicationFrameHost.exe","72776","0x20","ARCHIVE","2018-09-15T07:28:39Z","2023-10-06T17:44:01Z","2018-09-15T07:28:39Z","Microsoft Corporation","Application Frame Host","10.0.17763.1 (WinBuild.160101.0800)","Application Frame Host","&#169; Microsoft Corporation. All rights reserved.","ApplicationFrameHost.exe","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","f04ada7af26797029fa84fe969e7d215","cb91407f81d32e05d97ab017789406d0d14b7c13","010a39f2c33b3df513c599e951b61afc8299c85b60c86e957e9da17c1cd5655a","0x8664","AMD64","7","2012-02-04T15:07:10Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x8e00","0x7000","0x200","0x1080","0x140001080","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x14000","0x400","0x1ec15","0x2","WINDOWS_GUI","0xc1e0","DYNAMIC_BASE|FORCE_INTEGRITY|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x2000","0x100000","0x1000","0x0","Unknown: 4883ec28e87b0500004883c428e97efdffffcccccccccccc","103","","zero_icons|non_standard_build|contain_eof_data","76.192768"
"CrowdResponse","13788","776","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","""C:\Windows\SystemApps\InputApp_cw5n1h2txyewy\WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe"" -ServerName:App.AppXagta193n5rpf7mheremt3yyfa1g555vc.mca","FALSE","C:\Windows\SystemApps\InputApp_cw5n1h2txyewy\","WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe","956416","0x20","ARCHIVE","2019-03-12T06:33:16Z","2023-10-06T17:44:01Z","2019-03-12T06:33:16Z","Microsoft Corporation","WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe","10.0.17763.292 (WinBuild.160101.0800)","WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe","&#169; Microsoft Corporation. All rights reserved.","WindowsInternal.ComposableShell.Experiences.TextInput.InputApp.exe","Microsoft&#174; Windows&#174; Operating System","10.0.17763.292","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","45a949e52c9730bbe5cf50936bb5c75c","6409730a5ccc8dbac17d7cbb79cd4daf5f3fc75c","f1e7e298c28441180a0fdf04b870fae5e00e0796925e3211e5df35616814c4ef","0x8664","AMD64","6","2019-01-16T05:59:41Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x8c800","0x5da00","0x0","0x87470","0x140087470","0x1000","","0x140000000","0x1000","0x200","0x6","0x2","0x0","0x0","0x0","0x0","0x0","0xee000","0x400","0xed185","0x2","WINDOWS_GUI","0xd160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x1000","0x100000","0x1000","0x0","Unknown: 4883ec28e80f0500004883c428e97afeffffcccc8325899a","213","2","zero_icons|non_standard_build","77.908931"
"CrowdResponse","3076","776","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1002","Velma","VELMAD100","C:\Windows\system32\DllHost.exe /Processid:{973D20D7-562D-44B9-B70B-5A0F49CCDF3F}","FALSE","C:\Windows\System32\","dllhost.exe","21304","0x20","ARCHIVE","2018-09-15T07:28:45Z","2023-10-06T17:45:11Z","2018-09-15T07:28:45Z","Microsoft Corporation","COM Surrogate","10.0.17763.1 (WinBuild.160101.0800)","dllhost.exe","&#169; Microsoft Corporation. All rights reserved.","dllhost.exe","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Embedded","d2ab39ea2c0fcd172751f84bda723a97","dce2af90e45fb9fc05ecbc9beddee53fb66f3c6d","c4e078607db2784be7761c86048dffa6f3ef04b551354a32fcdec3b6a3450905","0x8664","AMD64","6","2019-07-26T21:23:12Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x1200","0x2200","0x0","0x890","0x140000890","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x9000","0x400","0xfbd1","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0x8000","0x100000","0x1000","0x0","Unknown: 4883ec28e8370300004883c428e96efeffffcccccccccccc","44","","zero_icons|non_standard_build|contain_eof_data","71.858282"
"CrowdResponse","13008","13872","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1001","test","VELMAD100","""C:\Windows\system32\cmd.exe"" ","FALSE","C:\Windows\System32\","cmd.exe","278528","0x20","ARCHIVE","2018-09-15T07:28:38Z","2023-10-06T17:44:35Z","2018-09-15T07:28:38Z","Microsoft Corporation","Windows Command Processor","10.0.17763.1 (WinBuild.160101.0800)","cmd","&#169; Microsoft Corporation. All rights reserved.","Cmd.Exe.MUI","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","0d088f5bcfa8f086fba163647cd80cab","08cc2e8dca652bdda1acca9c446560d4bc1bcdf9","9023f8aaeda4a1da45ac477a81b5bbe4128e413f19a0abfa3715465ad66ed5cd","0x8664","AMD64","7","1975-11-20T20:18:58Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x2e400","0x31200","0x0","0x16de0","0x140016de0","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x65000","0x400","0x4aca8","0x3","WINDOWS_CUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x100000","0xfc000","0x100000","0x1000","0x0","Unknown: 4883ec28e81b0600004883c428e91efeffffcccccccccccc","271","","non_standard_build","79.744572"
"CrowdResponse","8100","13008","32","NORMAL_PRIORITY_CLASS","4","S-1-5-21-3466369480-1315555486-2413066615-1001","test","VELMAD100","\??\C:\Windows\system32\conhost.exe 0x4","FALSE","C:\Windows\System32\","conhost.exe","822784","0x20","ARCHIVE","2018-09-15T07:28:44Z","2023-10-06T17:44:01Z","2018-09-15T07:28:44Z","Microsoft Corporation","Console Window Host","10.0.17763.1 (WinBuild.160101.0800)","ConHost","&#169; Microsoft Corporation. All rights reserved.","CONHOST.EXE.MUI","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","4c41666923a14dc687deee3b143afb55","a32a03532a2ac2ca9c9f67ff4e7fb45680985df9","4dd0f069254fe5577d5a478b70093049b4e062bb7760094e50090f6790456dae","0x8664","AMD64","7","2030-01-20T03:16:28Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x8f800","0x3c800","0x0","0x29370","0x140029370","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0xd1000","0x400","0xd3ed8","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x2000","0x100000","0x1000","0x0","Unknown: 4883ec28e8170b00004883c428e96efeffffcccccccccccc","222","","non_standard_build","79.712515"
"CrowdResponse","14216","624","32","NORMAL_PRIORITY_CLASS","0","S-1-5-18","SYSTEM","NT AUTHORITY","C:\Windows\servicing\TrustedInstaller.exe","FALSE","C:\Windows\servicing\","TrustedInstaller.exe","169472","0x20","ARCHIVE","2018-09-15T06:09:27Z","2023-10-06T17:44:17Z","2018-09-15T06:09:27Z","Microsoft Corporation","Windows Modules Installer","10.0.17763.1 (WinBuild.160101.0800)","TrustedInstaller.exe","&#169; Microsoft Corporation. All rights reserved.","TrustedInstaller.exe.mui","Microsoft&#174; Windows&#174; Operating System","10.0.17763.1","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Windows","Catalog","59d38a41008a7a229273d8af693adbac","9e85c1da4fb0c51d39bd648da34c416807677184","8e0d841929ecd6e1223205e0163e1f5b4938973f7bd743a6094a84c3d4db9f56","0x8664","AMD64","6","1943-11-17T09:41:18Z","0","0xf0","0x22","EXECUTABLE_IMAGE|LARGE_ADDRESS_AWARE","0xe","0xd","0x18600","0x11600","0x0","0x18190","0x140018190","0x1000","","0x140000000","0x1000","0x200","0xa","0x0","0xa","0x0","0xa","0x0","0x0","0x2d000","0x400","0x2dd9b","0x2","WINDOWS_GUI","0xc160","DYNAMIC_BASE|NX_COMPAT|TERMINAL_SERVER_AWARE","0x80000","0x8000","0x100000","0x1000","0x0","Unknown: 4883ec28e85b0300004883c428e91efeffffcccccccccccc","172","","zero_icons|non_standard_build","78.100691"
