Time,Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP
10/04/2017 07:19,"HKLM\System\CurrentControlSet\Services","SensorService",enabled,"Services",System-wide,"Sensor Service: A service for sensors that manages different sensors' functionality. Manages Simple Device Orientation (SDO) and History for sensors. Loads the SDO sensor that reports device orientation changes.  If this service is stopped or disabled, the SDO sensor will not be loaded and so auto-rotation will not occur. History collection from Sensors will also be stopped.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\sensorservice.dll",10.0.17763.292,"%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p",E68DDF15BE924D57885570DCA3908C6E,ECE8497B574922484587817B4B3C5C66B49C9997,A0C27AFA39A60F8F6E340FACFDB7B69683B285C3,28DBF6792EF24D6CA8E29CA898241145A2E81B5948A22516D401103230BAE2BC,10270FD17D479EBE3AC4AADAF903417E77912676FA04D85D0C9373D3FEAAFEAA,65BC92AEA4A0D7E2E5318C5ED83D8BE0
16/04/1966 10:21,"HKLM\System\CurrentControlSet\Services","SensrSvc",enabled,"Services",System-wide,"Sensor Monitoring Service: Monitors various sensors in order to expose data and adapt to system and user state.  If this service is stopped or disabled, the display brightness will not adapt to lighting conditions. Stopping this service may affect other system functionality and features as well.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\sensrsvc.dll",10.0.17763.1,"%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation -p",03CC1E13F3FB31E17FE97392DA2AD74B,CD5CE2A4C313BAE30610058B1B254181E9ED9ECA,AFCF7A4A06C9E0B9A28C733087C2D7DD35FF0426,E15B20403CF97CB514C438AE355BFAC6A3455C485A66CD9F67F968D899A86A89,DA8CD92DB96537EAFE6336385237E7DCA4E0CE4ED5F3A7AA021B734B0A0585FA,0337678C8E3D76D1BABDA6434A8398A5
17/05/1967 13:42,"HKLM\System\CurrentControlSet\Services","SessionEnv",enabled,"Services",System-wide,"Remote Desktop Configuration: Remote Desktop Configuration service (RDCS) is responsible for all Remote Desktop Services and Remote Desktop related configuration and session maintenance activities that require SYSTEM context. These include per-session temporary folders, RD themes, and RD certificates.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\sessenv.dll",10.0.17763.1,"%SystemRoot%\System32\svchost.exe -k netsvcs -p",9EE7998CF17E4059B9857B9C37361C2F,CD1DFE036FC55E36479C057911023005FD93AA6C,8E11025F6D6757BD98017A458356B8D3AE556811,EA2F0965454C069558152738F4BAE99FD27B78C21289143EE1A3C4671E00AD0A,36A284E48EA20B7C9110B89F8DB281EC5444A1A645FC6BCCDFDB04B1F271C295,27B8105D5100E52593286D7EEFD23099
10/11/1907 07:37,"HKLM\System\CurrentControlSet\Services","SgrmBroker",enabled,"Services",System-wide,"System Guard Runtime Monitor Broker: Monitors and attests to the integrity of the Windows platform.","(Verified) Microsoft Windows Publisher","Microsoft Corporation","c:\windows\system32\sgrmbroker.exe",10.0.17763.1,"%SystemRoot%\system32\SgrmBroker.exe",1760AE8C5D731819A4BB1CF0448AC57C,9CD08CCBF0785FEA97CEF96EA0F29D9353CBEA69,8353DD9072080C2E2A281EE016523C1AEB24F32C,8B09C2F4D02DB6522D9145548B6C9B3D7D6E215FBE893DDEEA42D695BB9D64E3,FFFC540EAB0035A188E47B8F2FA25BBE0C367A97B459BC0C440651388DD42647,7883701E47B5B0153AF8D1DC05EB4E03
26/11/1926 04:17,"HKLM\System\CurrentControlSet\Services","SharedAccess",enabled,"Services",System-wide,"Internet Connection Sharing (ICS): Provides network address translation, addressing, name resolution and/or intrusion prevention services for a home or small office network.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\ipnathlp.dll",10.0.17763.1,"%SystemRoot%\System32\svchost.exe -k netsvcs -p",DBDD7F9912067B099485E1B428CCF17F,2B18831397712C83453769D1A877100A59807F6E,95F755633F8A9857E30C0CD4D377E9619EAAD4EA,C21D5A10809A790054ADEDDD814193FE74066F288B4E22E8272ECEB7E284F8E9,C5BFDD192EAAC8FFA8C0EE9C5FBB719EB739518A0635DC5CBA42F52AB7EFEFA9,1B0B5EFBB78C5DC65A38FE3C569AC6A7
23/01/1967 16:26,"HKLM\System\CurrentControlSet\Services","SharedRealitySvc",enabled,"Services",System-wide,"Spatial Data Service: This service is used for Spatial Perception scenarios","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\sharedrealitysvc.dll",10.0.17763.379,"%SystemRoot%\system32\svchost.exe -k LocalService -p",9E5518E68B828FE1768B072DD3DFAF3B,28625B9ACA1A6ED37FFCA614DAC831097F2A02C0,084F8639109192E4F28CB0A9F36A67417E4C33A6,5DB3D3458A3812B64641E6B1C94921E2B7659D87B3B4BF99A2283C938B828071,BFA43BF0C051E88FDC77731C66A87F623C48B3BC1FDA53A1A89BFE7FF15F4EF2,EBD749B0E32F7B0D03F32D7F60865993
25/06/1963 21:10,"HKLM\System\CurrentControlSet\Services","ShellHWDetection",enabled,"Services",System-wide,"Shell Hardware Detection: Provides notifications for AutoPlay hardware events.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\shsvcs.dll",10.0.17763.1,"%SystemRoot%\System32\svchost.exe -k netsvcs -p",7BB985D3D68A423CE05E007B14E225AB,3467181C3AA1CB9778523BF6B2B2A5565AD5DA90,D3CFB7896E41A7DA4D6D4DC07CB20EF3F7C1F508,5C78C469618042DD62F4FF5872F5C1A2B91AB9919D1613009D23D254EF1B94EE,1FCA633889F61B7F18C2FCDF401846EE3B34E1EDFE8D428700DC45CE3F45E5BD,D4876B7443DD71F77A0D02A22A266A48
22/02/2014 15:22,"HKLM\System\CurrentControlSet\Services","smphost",enabled,"Services",System-wide,"Microsoft Storage Spaces SMP: Host service for the Microsoft Storage Spaces management provider. If this service is stopped or disabled, Storage Spaces cannot be managed.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\smphost.dll",10.0.17763.1,"%SystemRoot%\System32\svchost.exe -k smphost",03FB4A01CD3AB73164FD9EF2D80171B5,3FF1C0769CD4B4AD9C31F2D83F7FD4B9028D0AF2,710506C55933CC2AE3A3EFEC961C130948724529,1C7CC9726A6DD02ECB8FD63CCBD1F17774184C86623A83AE909A16BB0C231C6E,AC4C29C2B819B5ADB6457E32022E2CE18640E7F3F3952600349539CEE1E41FC6,61B5B04191E2BE151288527AACA938B4
30/04/1914 16:45,"HKLM\System\CurrentControlSet\Services","SmsRouter",enabled,"Services",System-wide,"Microsoft Windows SMS Router Service.: Routes messages based on rules to appropriate clients.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\smsroutersvc.dll",10.0.17763.1,"%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p",827088445274D2F1660750C4E71A5DEF,7B0D46F88105F9744D45A8E23D63044322638154,FB0C6C63F16B235BD017AA556D2F348BA07CBEDC,5EAB3D8FE85E7C56E192D3474B1616C8B41FA83DAFB93D77620E037DE4EBF73E,3549E3CF6778E2B3999989F2335B0D6DB11DF2D8FA64AF4F01D80B5B31B77FF5,5ECF4BCE22A0300E8618CEB350497669
19/07/2030 20:07,"HKLM\System\CurrentControlSet\Services","SNMPTRAP",enabled,"Services",System-wide,"SNMP Trap: Receives trap messages generated by local or remote Simple Network Management Protocol (SNMP) agents and forwards the messages to SNMP management programs running on this computer. If this service is stopped, SNMP-based programs on this computer will not receive SNMP trap messages. If this service is disabled, any services that explicitly depend on it will fail to start.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\snmptrap.exe",10.0.17763.1,"%SystemRoot%\System32\snmptrap.exe",58983BFDDDB09E21AF8F3BA3EC45FC7D,EC79F827947C95B9BA0C4E9584E45A06553CAB5C,99C1BDF6629F43A41D7AA89B5070AFCD808F8F8A,5A264565B4F3E3506FA7C9103CC915207344FCF2BF323798BC96ACF2D5253F29,9CFC867BECEC3E1FCE830526108F7A7C3E9B0E2FC001EE6CDE6E49C956F781E9,1B8B61707212B76DF87FB8E972F18842
26/04/1992 22:07,"HKLM\System\CurrentControlSet\Services","spectrum",enabled,"Services",System-wide,"Windows Perception Service: Enables spatial perception, spatial input, and holographic rendering.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\spectrum.exe",10.0.17763.1,"%systemroot%\system32\spectrum.exe",1609C84BD8592CFF07225C088859480B,BA185D717003CB221BF47708A1F9C1FDCA016100,159C8A237411CE2958B5BFBBAFA0F8A2579183F0,FB053551484E4931980387D343FD4E87ACA40DF0A47888D65D9656A84B7A44A0,FB85FAD33E989F58345632E9FC022447032A5F476E3233F03345D322831263BD,139678AEE14249A5A188093F31B2CC0B
17/09/1982 18:31,"HKLM\System\CurrentControlSet\Services","Spooler",enabled,"Services",System-wide,"Print Spooler: This service spools print jobs and handles interaction with the printer.  If you turn off this service, you won’t be able to print or see your printers.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\spoolsv.exe",10.0.17763.1,"%SystemRoot%\System32\spoolsv.exe",B54A80B1A307CE44C843EDD080FEA03E,48A666588FE797DD28366D4E0032F5919D3950B6,21E49C232470E05189370806BDAD4828FE7BA014,D0B2D7B01D9CA4D5512D73AD9E6C91D443B15700195FA97DE1034F3C4340472B,BC7F9F33041C4594B25FF937F385C6E8A6BA870D25F781283C2147BB80A60919,73C6E22E27C816FF68B618E9C1CEA622
27/11/1972 22:05,"HKLM\System\CurrentControlSet\Services","sppsvc",enabled,"Services",System-wide,"Software Protection: Enables the download, installation and enforcement of digital licenses for Windows and Windows applications. If the service is disabled, the operating system and licensed applications may run in a notification mode. It is strongly recommended that you not disable the Software Protection service.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\sppsvc.exe",10.0.17763.379,"%SystemRoot%\system32\sppsvc.exe",1100A8ECEC402919F9987A7C5087D894,2D29398E643F2F20C7B78F6C181C10CEC0AD7DBB,141B1F4A3C0F9B8050890E9F1D850B3B3C323DF5,0964E99462E98041C2D72B57969E026FC2DE58F18C29EF3E1C2DA22C3A6BB21F,C585DD34C3C4F1A08EDBE0D28FF9AF3131633814B6CDE86E37CE8BD659967BA1,F9317947C4FCCCC16D2094EDCB468E5B
30/04/1943 02:01,"HKLM\System\CurrentControlSet\Services","SSDPSRV",enabled,"Services",System-wide,"SSDP Discovery: Discovers networked devices and services that use the SSDP discovery protocol, such as UPnP devices. Also announces SSDP devices and services running on the local computer. If this service is stopped, SSDP-based devices will not be discovered. If this service is disabled, any services that explicitly depend on it will fail to start.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\ssdpsrv.dll",10.0.17763.1,"%SystemRoot%\system32\svchost.exe -k LocalServiceAndNoImpersonation -p",06B6E9408BCE355CE4DA24FD7609F93C,26DB643E3C18C5D86B7183306A6DEE2BA8511D43,CB51A002F6D6833650DF899DC9D2893C4138D89A,3A42C9F8432932747BB974CCE7E8CB82B8A2E9D34ACD710CECF9BE7FCBE6E5C5,3BFA6EBED16F8CF5D4798B2BC9B028F58DC05FDD4276EFE31E190C201C6D5C9D,D76A8137046DA86EAFCE4C7328070B1A
16/06/2019 19:57,"HKLM\System\CurrentControlSet\Services","SstpSvc",enabled,"Services",System-wide,"Secure Socket Tunneling Protocol Service: Provides support for the Secure Socket Tunneling Protocol (SSTP) to connect to remote computers using VPN. If this service is disabled, users will not be able to use SSTP to access remote servers.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\sstpsvc.dll",10.0.17763.1,"%SystemRoot%\system32\svchost.exe -k LocalService -p",2CA5A7BECA0433EB10ECB4F2F03BB29F,CA2818D1809960DAA31A46DA55B4E483130B4317,9534352ABBD10034788F50C4C16C2C67224BF7B5,8C8E3DC77A419624F5199B800101A3409536E513977F72186574A8A1389823C3,6A20A1DDEB406432C700891C07E1278C293AEBCD66C670B16D73028F562CBA4E,3AD282878AA37DA82BBB738573A71130
19/03/2011 12:51,"HKLM\System\CurrentControlSet\Services","StateRepository",enabled,"Services",System-wide,"State Repository Service: Provides required infrastructure support for the application model.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\windows.staterepository.dll",10.0.17763.292,"%SystemRoot%\system32\svchost.exe -k appmodel -p",C1B26DD61BC86B17ED7B71F15E498437,10322141733722F80D88A04C77FA07D3ED55AD4A,5899BD7C9622015F8AC7348FA6FF50FFBEB81415,9E73F99C6AE327C91A69FD33887019835CF1B54F1360B0913DF87F921DA2A9A5,FCCCC3A6B96F67752C0017E03D2D168452BAB322E61F54D5193C58EB48BE40BE,7CAA240ED81268663BA2AC9267B7A1D3
27/06/1992 16:00,"HKLM\System\CurrentControlSet\Services","stisvc",enabled,"Services",System-wide,"Windows Image Acquisition (WIA): Provides image acquisition services for scanners and cameras","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wiaservc.dll",10.0.17763.1,"%SystemRoot%\system32\svchost.exe -k imgsvc",697B0D4078F0F70AC4829B4EBA0538B1,56A1BAB84D6D9470A8AEC1097486A2D17EB6CEE3,2B9DF589C1482B80E269D87A9D621F832638EF34,DAFB5E2A369F6460C6525A026FFA415AC1D8C6CEB2D8E4B03C0738FD92D8E70D,52C51705ADD389342D89AD4E872F9F844EBB5EFE4A29A1824AA534EDBDEC7724,A67E365269BE46C2FA39EC71FA597D54
05/06/2034 01:28,"HKLM\System\CurrentControlSet\Services","StorSvc",enabled,"Services",System-wide,"Storage Service: Provides enabling services for storage settings and external storage expansion","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\storsvc.dll",10.0.17763.316,"%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p",AFB2B3530E98FA11219FB3C3FF4E703D,53591BA8B4CDE8D96509FD4439989F2734EECEDD,9A60287EDE5EF45AFE9364F6CD25F025106448D2,6AE77FB8461251D4AE3E1CDD2D754082A1C294D3C6B9E6520DCCA544D7E066EC,209C8266A58D449709CE5E39A1306A2E07ACCD68038408F5E894A66A776C1415,A7A07BBEE9D5A1B080BCA7D6648C7D2B
09/01/1982 06:01,"HKLM\System\CurrentControlSet\Services","svsvc",enabled,"Services",System-wide,"Spot Verifier: Verifies potential file system corruptions.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\svsvc.dll",10.0.17763.1,"%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p",304945C08A6B7C680321A01D3B21F39F,E02A4F0C5B35866917CE7AC994876A415C3A7899,9AEECB9AD466031C5513184F0CBE66BE29B07D04,C15C29D0AF5EA8E3B1B200E9B5E1D85C3115B75BC49A6B659F12B2B8BBD7F948,C58DDE7BFEDCF6E8F37C531A01EC83B67791E1728CD8CB8557F35CCFECA29738,4017383F3C7CCC134002D37A3E731CF7
09/10/1902 01:09,"HKLM\System\CurrentControlSet\Services","swprv",enabled,"Services",System-wide,"Microsoft Software Shadow Copy Provider: Manages software-based volume shadow copies taken by the Volume Shadow Copy service. If this service is stopped, software-based volume shadow copies cannot be managed. If this service is disabled, any services that explicitly depend on it will fail to start.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\swprv.dll",10.0.17763.1,"%SystemRoot%\System32\svchost.exe -k swprv",0204819882A0D22DB34A1E493F622905,4BDF739CBE04AB45A28E36A5617435A8737A83E6,13B82F107FB252E0022DBEE1AAA0D792CAB5142D,0C99D48E1BA98E424FB176FA8D586A111367EBF3FB35651F784440E1E43B9A9A,5A498887C443846F1B22A512BE4200EA894360AC4363C92321DAC5DD5D858C09,CC3BEB5FC58E73E98C323ED573D6227E
03/11/1903 18:03,"HKLM\System\CurrentControlSet\Services","SysMain",enabled,"Services",System-wide,"SysMain: Maintains and improves system performance over time.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\sysmain.dll",10.0.17763.292,"%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p",8955127A35F76AD51EAF00A05E22E542,67F66E7B7AC1A5E7C00F8426564EBC35FA173335,153D1A41E122E1BBDC261B732E0FAE7DEA0932A2,35C298C80C241B6742581484DDB027D2BC85AE1A98EBC77F81BCA3E56F2C4AB4,E0AFD7221754F6B6A5A4E42A3D0FF4CB64101BD24B524DCC0690BA9571336DB9,FF37227159117322A124C6CCC5C2F93B
27/06/2023 10:13,"HKLM\System\CurrentControlSet\Services","Sysmon64",enabled,"Services",System-wide,"Sysmon64: System Monitor service","(Verified) Microsoft Windows Publisher","Sysinternals - www.sysinternals.com","c:\windows\sysmon64.exe",15.0.0.0,"C:\Windows\Sysmon64.exe",B3B026CF8AA746DCE90C6D119397BC52,BC5AA424530C12FADB2D9D3FDE4165B787503602,D3E89D5E9EE1B2D62F7177267480C0D97B9D8085,150B6C6CAA0C2705FBF5C326FB5A1A466459E65D20B46FEC98C00DA386338DEC,5485CA7E2BE4AFC76AADD97536192CF2850228FE338083D6BAB4C981BD6DDF92,354037478FC7C4B710213AA1C7DF31A4
12/10/2019 12:49,"HKLM\System\CurrentControlSet\Services","SystemEventsBroker",enabled,"Services",System-wide,"System Events Broker: Coordinates execution of background work for WinRT application. If this service is stopped or disabled, then background work might not be triggered.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\systemeventsbrokerserver.dll",10.0.17763.134,"%SystemRoot%\system32\svchost.exe -k DcomLaunch -p",B415E405015D1EEBD188475A2E975595,964BEEF1D445EA0A4C52730C010A0DF10AC125F4,39CEDD1A5B49DE08A1CF8B8D406CCF868E4A6C97,E52FF13DB75AAB051F14CAC18F962A2A86C39C5D5A9EEFC3C8F8ED6693D2495E,C048EFAEAFEA7A9AC97FB9823DC1001C1F15C9E35225B1FF32D5A710A0165489,0EE1456022DEC6CA73FC6F9389A01BB1
16/04/2032 22:36,"HKLM\System\CurrentControlSet\Services","TabletInputService",enabled,"Services",System-wide,"Touch Keyboard and Handwriting Panel Service: Enables Touch Keyboard and Handwriting Panel pen and ink functionality","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\tabsvc.dll",10.0.17763.1,"%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p",626A1593186D839054720C0D116C682E,F4A4D917A03A27EFA8AC38DDE0BE47BBFCBD3576,3114BA6B5CDA2ECBC1CDBFEB7EB50F74765265C0,1FB70517D040B028A74BD7D5FCFAD60BB2E8F6D3EF08468B0D73D6DB7488B596,1D3091E00B0AA4F7D1D73373BEF1C265F6C61AE987AD03E7AC3418BDCDF1256A,0D40A17776670BEE21C3600C4460E436
16/03/1906 07:14,"HKLM\System\CurrentControlSet\Services","TapiSrv",enabled,"Services",System-wide,"Telephony: Provides Telephony API (TAPI) support for programs that control telephony devices on the local computer and, through the LAN, on servers that are also running the service.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\tapisrv.dll",10.0.17763.1,"%SystemRoot%\System32\svchost.exe -k NetworkService -p",9CEB8FC77A7FBEC5ED344EEC9227A10C,622D75DDCA9814B00D8EBF22D20C34581DEF2AAF,17B3C6C5DE54EC0F54E97704D4412DA34FAE783E,56E9093E022330F2B112250C10264164F2A978E8541EB740DD098C784499F5B7,5F1D6F7DF1CC7040200DB5D887223D612966A1B3560DB13C8D9C442AF677221D,6ABA8903EB7E4BE23E07D9607806E424
13/02/2029 12:21,"HKLM\System\CurrentControlSet\Services","TermService",enabled,"Services",System-wide,"Remote Desktop Services: Allows users to connect interactively to a remote computer. Remote Desktop and Remote Desktop Session Host Server depend on this service.  To prevent remote use of this computer, clear the checkboxes on the Remote tab of the System properties control panel item.","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\termsrv.dll",10.0.17763.292,"%SystemRoot%\System32\svchost.exe -k NetworkService",259165C82560BFB9441817B40D25DA0D,6C41BB334F665200367C65FCB1C75B4E5A10828A,C03A56A1239DFCCA3393902F37A26CCE1B4ADC83,80FB5D9283CB0C5F63E2F4B4B16CC2C5BD0D37BED542929B6C047BEB7005E81A,A1B19FF396B602D5F33BD4C94B2DEA865BA92238B9E2FA1F542F3435EAFBA857,BF3754FF48360FAC0D1F56A31B5B8773
